2018-06-13 18:25:46.206 [http-nio-8080-exec-1] INFO  com.twq.controller.ShoppingCartController - end addProduct2Cart
2018-06-13 18:26:49.927 [http-nio-8080-exec-5] INFO  com.twq.controller.ShoppingCartController - starting addProduct2Cart
2018-06-13 18:26:49.927 [http-nio-8080-exec-5] INFO  com.twq.service.impl.ShoppingCartServiceImpl - starting addProduct2Cart in service
2018-06-13 18:26:49.927 [http-nio-8080-exec-5] INFO  com.twq.dao.impl.ShoppingCartDaoImpl - add product in db shopping cart
2018-06-13 18:26:49.927 [http-nio-8080-exec-5] INFO  com.twq.service.impl.ShoppingCartServiceImpl - end addProduct2Cart in service
2018-06-13 18:26:49.927 [http-nio-8080-exec-5] INFO  com.twq.controller.ShoppingCartController - end addProduct2Cart
2018-06-13 20:10:40.796 [http-nio-8080-exec-1] INFO  com.twq.controller.ShoppingCartController - starting addProduct2Cart
2018-06-13 20:10:40.797 [http-nio-8080-exec-1] INFO  com.twq.service.impl.ShoppingCartServiceImpl - starting addProduct2Cart in service
2018-06-13 20:10:40.797 [http-nio-8080-exec-1] INFO  com.twq.dao.impl.ShoppingCartDaoImpl - add product in db shopping cart
2018-06-13 20:10:40.797 [http-nio-8080-exec-1] INFO  com.twq.service.impl.ShoppingCartServiceImpl - end addProduct2Cart in service
2018-06-13 20:10:40.797 [http-nio-8080-exec-1] INFO  com.twq.controller.ShoppingCartController - end addProduct2Cart
2018-06-13 20:11:36.870 [http-nio-8080-exec-3] INFO  com.twq.controller.ShoppingCartController - starting addProduct2Cart
2018-06-13 20:11:36.870 [http-nio-8080-exec-3] INFO  com.twq.service.impl.ShoppingCartServiceImpl - starting addProduct2Cart in service
2018-06-13 20:11:36.870 [http-nio-8080-exec-3] INFO  com.twq.dao.impl.ShoppingCartDaoImpl - add product in db shopping cart
2018-06-13 20:11:36.870 [http-nio-8080-exec-3] INFO  com.twq.service.impl.ShoppingCartServiceImpl - end addProduct2Cart in service
2018-06-13 20:11:36.870 [http-nio-8080-exec-3] INFO  com.twq.controller.ShoppingCartController - end addProduct2Cart
2018-06-13 20:11:50.789 [http-nio-8080-exec-6] INFO  com.twq.controller.ShoppingCartController - starting addProduct2Cart
2018-06-13 20:11:50.789 [http-nio-8080-exec-6] INFO  com.twq.service.impl.ShoppingCartServiceImpl - starting addProduct2Cart in service
2018-06-13 20:11:50.789 [http-nio-8080-exec-6] INFO  com.twq.dao.impl.ShoppingCartDaoImpl - add product in db shopping cart
2018-06-13 20:11:50.789 [http-nio-8080-exec-6] INFO  com.twq.service.impl.ShoppingCartServiceImpl - end addProduct2Cart in service
2018-06-13 20:11:50.789 [http-nio-8080-exec-6] INFO  com.twq.controller.ShoppingCartController - end addProduct2Cart
2018-06-13 20:39:14.295 [http-nio-8080-exec-1] INFO  com.twq.controller.ShoppingCartController - starting addProduct2Cart
2018-06-13 20:39:14.296 [http-nio-8080-exec-1] INFO  com.twq.service.impl.ShoppingCartServiceImpl - starting addProduct2Cart in service
2018-06-13 20:39:14.296 [http-nio-8080-exec-1] INFO  com.twq.dao.impl.ShoppingCartDaoImpl - add product in db shopping cart
2018-06-13 20:39:14.296 [http-nio-8080-exec-1] INFO  com.twq.service.impl.ShoppingCartServiceImpl - end addProduct2Cart in service
2018-06-13 20:39:14.296 [http-nio-8080-exec-1] INFO  com.twq.controller.ShoppingCartController - end addProduct2Cart
2018-06-13 20:39:19.988 [http-nio-8080-exec-4] INFO  com.twq.controller.ShoppingCartController - starting addProduct2Cart
2018-06-13 20:39:19.988 [http-nio-8080-exec-4] INFO  com.twq.service.impl.ShoppingCartServiceImpl - starting addProduct2Cart in service
2018-06-13 20:39:19.988 [http-nio-8080-exec-4] INFO  com.twq.dao.impl.ShoppingCartDaoImpl - add product in db shopping cart
2018-06-13 20:39:19.988 [http-nio-8080-exec-4] INFO  com.twq.service.impl.ShoppingCartServiceImpl - end addProduct2Cart in service
2018-06-13 20:39:19.988 [http-nio-8080-exec-4] INFO  com.twq.controller.ShoppingCartController - end addProduct2Cart
2018-06-13 20:41:20.223 [http-nio-8080-exec-8] INFO  com.twq.controller.ShoppingCartController - starting addProduct2Cart
2018-06-13 20:41:20.224 [http-nio-8080-exec-8] INFO  com.twq.service.impl.ShoppingCartServiceImpl - starting addProduct2Cart in service
2018-06-13 20:41:20.224 [http-nio-8080-exec-8] INFO  com.twq.dao.impl.ShoppingCartDaoImpl - add product in db shopping cart
2018-06-13 20:41:20.224 [http-nio-8080-exec-8] INFO  com.twq.service.impl.ShoppingCartServiceImpl - end addProduct2Cart in service
2018-06-13 20:41:20.224 [http-nio-8080-exec-8] INFO  com.twq.controller.ShoppingCartController - end addProduct2Cart
